sample	spearman_cor	similarity_score	MT	WT	t_statistic	df	p_value	mean_MT	mean_WT	padj	signif	delta_PSI
One_134	0.604709265911491	7.42428864683578	0.300010899855941	0.139130700351198	20.3179685723791	3.73707443700045	5.79500908765474e-05	0.300010899855941	0.139130700351198	0.00167395493868689	TRUE	0.160880199504743
One_135	0.727854810651151	4.82416683254862	0.329100236260232	0.157641784658908	22.1013565929037	2.01405987754704	0.00197202312207481	0.329100236260232	0.157641784658908	0.00761292647126554	TRUE	0.171458451601324
One_136	0.604939914323291	6.02640794328085	0.354177297712601	0.192621394615331	9.07641606808912	2.67574037625293	0.00439124536380551	0.354177297712601	0.192621394615331	0.0123550293286731	TRUE	0.16155590309727
One_137	0.647096693802433	6.11326143228992	0.068828274347259	0.0390266180292989	3.96556447417511	2.73167974829942	0.0339757468219045	0.068828274347259	0.0390266180292989	0.0599997231110228	FALSE	0.0298016563179601
One_138	0.529462612331464	5.47535133672764	0.25628500533982	0.140033320761234	4.18708274264217	3.83332596028885	0.015124350179929	0.25628500533982	0.140033320761234	0.0311236627669613	TRUE	0.116251684578586
One_139	0.443080628765236	5.41863236522679	0.221598351718494	0.101413846442836	19.541990210709	2.83424367612895	0.000413758031957156	0.221598351718494	0.101413846442836	0.00333535012049503	TRUE	0.120184505275658
One_14	0.66965438726711	7.5093828055757	0.108856655939204	0.0862001453587935	0.482887235636514	3.74629450078148	0.656027111728163	0.108856655939204	0.0862001453587935	0.719606831807544	FALSE	0.0226565105804105
One_140	0.307102893631713	5.91031377662228	0.343804816645527	0.236561083540949	1.74321370806058	2.56434177083438	0.194983920177291	0.343804816645527	0.236561083540949	0.266032855474769	FALSE	0.107243733104578
One_141	0.433666811657242	5.75984463167615	0.00936507659606995	0.00392332531370845	10.5487806693262	2.68632728270832	0.00291462171685028	0.00936507659606995	0.00392332531370845	0.00947383229552192	TRUE	0.0054417512823615
One_142	0.525479922896814	6.14901885253331	0.254205603941917	0.131457834293567	6.01989479536947	2.83809203968978	0.0107459712192417	0.254205603941917	0.131457834293567	0.0239977294492483	TRUE	0.12274776964835
One_143	0.380822765118333	4.74941372292786	0.161950824629378	0.0557383763105734	23.9657496711782	3.9941215761335	1.82022017854199e-05	0.161950824629378	0.0557383763105734	0.00146388542082546	TRUE	0.106212448318805
One_144	0.638907942323095	5.70911477617867	0.248627728433348	0.161425301319844	3.29142200285136	3.17204502847833	0.0424466085415167	0.248627728433348	0.161425301319844	0.0731670917380901	FALSE	0.087202427113504
One_145	0.645431763800157	5.66384441971717	0.457121276055608	0.477923565748409	-1.2029081344147	2.80214694118646	0.320730267320926	0.457121276055608	0.477923565748409	0.402326632558744	FALSE	-0.020802289692801
One_146	0.742713747491774	7.03819941319941	0.179574030823675	0.195898566024967	-0.430133138541591	3.62471284131196	0.691421855045471	0.179574030823675	0.195898566024967	0.753523181814015	FALSE	-0.016324535201292
One_147	0.702594703954552	5.62749003300175	0.471209384446858	0.479318977038554	-0.682714586252117	3.14045103974584	0.541760839455952	0.471209384446858	0.479318977038554	0.615974653080055	FALSE	-0.00810959259169597
One_148	0.656130030813896	5.41377196102603	0.314164947919935	0.166705049807339	6.32146184254998	3.12944562943554	0.00704476765314454	0.314164947919935	0.166705049807339	0.0173677935211187	TRUE	0.147459898112596
One_149	0.661407943100877	5.05678691821969	0.454537327079385	0.409557373828176	2.55023558496186	2.84636664513518	0.0884252277233103	0.454537327079385	0.409557373828176	0.133847305186044	FALSE	0.044979953251209
One_15	0.736009861359929	7.01005675846508	0.313188363935326	0.147543125420902	19.1593082356213	2.58006233845014	0.000748662705188586	0.313188363935326	0.147543125420902	0.00433527938585949	TRUE	0.165645238514424
One_150	0.558928766785712	5.99711966106894	0.345866197907684	0.190816054401225	6.92235129663343	3.27075666810886	0.00464736924726784	0.345866197907684	0.190816054401225	0.0127164279403263	TRUE	0.155050143506459
One_151	0.628762804403738	7.05414814396691	0.318939566470072	0.261088669755653	1.50125118957555	2.17393580273191	0.262467188404779	0.318939566470072	0.261088669755653	0.343970157435737	FALSE	0.057850896714419
One_152	0.703554665965306	4.98095068168291	0.342813104324228	0.189366187064645	8.75436413305348	3.14010532252304	0.00262352807908921	0.342813104324228	0.189366187064645	0.00882781745531369	TRUE	0.153446917259583
One_153	0.581153440587949	5.73495496045095	0.137777918874412	0.134836995976135	0.0761958035563932	2.43033793311033	0.945085927279084	0.137777918874412	0.134836995976135	0.954670977251488	FALSE	0.00294092289827699
One_154	0.72079778736808	5.47294373578395	0.0331260006772428	0.00862988988254345	5.43446319766748	2.26323838551958	0.0244143560936045	0.0331260006772428	0.00862988988254345	0.0460543535402084	TRUE	0.0244961107946993
One_155	0.646052884183706	5.20116881155486	0.114030191999602	0.0991211918832105	0.402788994806761	3.96168836186168	0.707891060196048	0.114030191999602	0.0991211918832105	0.766369017342678	FALSE	0.0149090001163915
One_156	0.618962760172432	5.3422502089585	0.331851423980099	0.165568544933254	17.7938965148602	2.04969132751554	0.00281474837219298	0.331851423980099	0.165568544933254	0.0092220045352112	TRUE	0.166282879046845
One_157	0.764545818133145	5.84350533653939	0.101151157488944	0.0637095513602275	4.14001803511983	3.76423347501136	0.0162851993629775	0.101151157488944	0.0637095513602275	0.0329675987104178	TRUE	0.0374416061287165
One_158	0.723075021285563	4.37413315344677	0.244440997003525	0.126168789002178	11.4998502963305	2.92511480561971	0.00158645686518907	0.244440997003525	0.126168789002178	0.00664119400907053	TRUE	0.118272208001347
One_159	0.678757913323777	5.68733942105723	0.242597355124288	0.129961703556661	4.83991977200314	3.56220589944274	0.011194039496277	0.242597355124288	0.129961703556661	0.0247761407517598	TRUE	0.112635651567627
One_16	0.62776934374114	8.32999436580897	0.122600174688549	0.0496759932966536	8.12373486032018	2.24469831811259	0.0104435933867824	0.122600174688549	0.0496759932966536	0.0236404977573528	TRUE	0.0729241813918954
One_160	0.72542413394722	5.56503140935282	0.125362576475322	0.0696675702003047	4.49916911287531	3.24778726162084	0.0172761299734897	0.125362576475322	0.0696675702003047	0.0341409235190392	TRUE	0.0556950062750173
One_161	0.62921181580613	6.47888049975675	0.116646605599912	0.143675931153208	-0.514025289258297	3.68491418600462	0.636509072385097	0.116646605599912	0.143675931153208	0.701286544353491	FALSE	-0.027029325553296
One_162	0.581343583295857	7.4674616097622	0.140939119629169	0.126636276565324	0.430208245894515	3.60673457699647	0.691486132708845	0.140939119629169	0.126636276565324	0.753523181814015	FALSE	0.014302843063845
One_163	0.747849250666947	6.01152167990483	0.4562642000993	0.469876661870367	-1.10222280105084	3.98643474488037	0.332418792439289	0.4562642000993	0.469876661870367	0.413841311552059	FALSE	-0.013612461771067
One_164	0.755018667052376	7.48639301358622	0.0486523325859039	0.0274859319910109	7.82352465598366	2.01396782082492	0.0156332203111687	0.0486523325859039	0.0274859319910109	0.0319071463727952	TRUE	0.021166400594893
One_165	0.63693269144327	5.76933462266377	0.338503087356201	0.108506665077378	3.00739055137912	2.07780206796777	0.0907614732601822	0.338503087356201	0.108506665077378	0.135733374425137	FALSE	0.229996422278823
One_166	0.786429010904771	7.59194422150883	0.281790242898087	0.120443621929501	15.9755842934942	3.859271177981	0.000114206003133409	0.281790242898087	0.120443621929501	0.00200523601426593	TRUE	0.161346620968586
One_167	0.651194111821452	6.17133216550833	0.0206492079718514	0.0104745197936723	5.05860851836592	3.53817787827802	0.00989246796296719	0.0206492079718514	0.0104745197936723	0.0226557620321605	TRUE	0.0101746881781791
One_168	0.623692648602403	5.91755676433848	0.201509046137145	0.239627134240885	-1.21455165205781	2.74632474036764	0.318569427649848	0.201509046137145	0.239627134240885	0.400625189317233	FALSE	-0.03811808810374
One_169	0.485975092504061	5.95123835728226	0.256064690026954	0.21358024691358	0.808203422172311	3.74056059196572	0.467226576578715	0.256064690026954	0.21358024691358	0.54237490707739	FALSE	0.042484443113374
One_17	0.708324757922543	5.4134798603806	0.0897783247331665	0.0246695295610435	18.5458966522253	2.98848410502595	0.0003501882665099	0.0897783247331665	0.0246695295610435	0.00317079557676237	TRUE	0.065108795172123
One_170	0.493682407661214	7.20659694792527	0.0669976454468039	0.0390205456954371	6.30129567500204	3.48272434803515	0.00510022193846596	0.0669976454468039	0.0390205456954371	0.0135824092265029	TRUE	0.0279770997513668
One_171	0.524292764024626	5.35153743655404	0.488614146168264	0.492884953708851	-0.837525677541738	2.65762169372069	0.470896096090006	0.488614146168264	0.492884953708851	0.54536338570424	FALSE	-0.00427080754058701
One_172	0.686168830727242	5.939653322912	0.484411989327255	0.456673868420492	5.06667021732511	2.41769999493545	0.0245144205450146	0.484411989327255	0.456673868420492	0.0460686091751595	TRUE	0.027738120906763
One_173	0.63518044505901	7.91575867311161	0.0104786812458999	0.00308230307777303	5.3021256597499	2.12447931365205	0.029632850686049	0.0104786812458999	0.00308230307777303	0.0536623986969178	FALSE	0.00739637816812687
One_174	0.716816173193207	7.20882928527213	0.0628273097237322	0.02859233696446	15.6032342803414	3.91174327665868	0.000114308702168471	0.0628273097237322	0.02859233696446	0.00200523601426593	TRUE	0.0342349727592722
One_175	0.585404664610634	5.6050295336206	0.322328195205661	0.4112031895057	-1.31048910667555	3.19180895994295	0.276356494925968	0.322328195205661	0.4112031895057	0.357468920709433	FALSE	-0.088874994300039
One_176	0.597783529424476	5.73022981349594	0.162519276330222	0.0720567351789367	18.050761350237	2.07420453197549	0.00258852413175773	0.162519276330222	0.0720567351789367	0.00882781745531369	TRUE	0.0904625411512853
One_177	0.118854022349395	4.84632282536351	0.236294963587025	0.362134257031203	-3.07915182585058	2.52766838034095	0.0677790882360609	0.236294963587025	0.362134257031203	0.107496770514517	FALSE	-0.125839293444178
One_178	0.630058798475218	4.5906586605116	0.222274131736776	0.151763170691706	6.77830249180107	3.88456147318893	0.00274666757696415	0.222274131736776	0.151763170691706	0.00905854604853077	TRUE	0.07051096104507
One_179	0.66425364161837	6.69956155908218	0.0165716676611035	0.00914823726335532	8.7521233591974	2.47946673323397	0.00633309523368167	0.0165716676611035	0.00914823726335532	0.0160912317672116	TRUE	0.00742343039774818
One_18	0.762319427536506	8.11457048538054	0.353437719419377	0.173899667561794	9.72209587400892	3.61660154704989	0.0010141541223072	0.353437719419377	0.173899667561794	0.00515355870315293	TRUE	0.179538051857583
One_180	0.53650613258695	5.2182580447272	0.49474109990558	0.494697576747025	0.0373315381371945	2.80743719094057	0.972714678806859	0.49474109990558	0.494697576747025	0.978609919284476	FALSE	4.35231585549922e-05
One_181	0.725788388952786	5.83796971725589	0.0918300731944129	0.0529029391856405	3.74588519274311	3.29676551298341	0.0282052732480319	0.0918300731944129	0.0529029391856405	0.0514513775733329	FALSE	0.0389271340087724
One_182	0.725688218468959	5.4390884110859	0.0164471126561858	0.00662818367723036	7.54907044907021	3.57533919841623	0.00255174155942012	0.0164471126561858	0.00662818367723036	0.00882477289299459	TRUE	0.00981892897895544
One_183	0.638531562916868	8.41771477894359	0.0539177473479477	0.0347196379920838	9.40587583598748	3.99832019419931	0.000713493720027648	0.0539177473479477	0.0347196379920838	0.00429911636997329	TRUE	0.0191981093558639
One_184	0.673422277790936	4.9432336620285	0.00757402857115366	0.00208515982763561	4.25247283504688	2.12582015167733	0.0458530786350729	0.00757402857115366	0.00208515982763561	0.0774929783331943	FALSE	0.00548886874351805
One_185	0.763543409441481	7.407603058037	0.247878176314923	0.214516483438668	0.876536619628327	3.11448346582912	0.443098507482908	0.247878176314923	0.214516483438668	0.52289823868836	FALSE	0.033361692876255
One_186	0.723827190352181	5.59384559762252	0.209241413392637	0.157081219477502	1.06171651416333	2.29508835827088	0.387170958645614	0.209241413392637	0.157081219477502	0.470271066842721	FALSE	0.052160193915135
One_187	0.694655463492487	6.53708086142845	0.311619760044441	0.290622871138074	1.84638123190429	3.98460920518338	0.138845749070005	0.311619760044441	0.290622871138074	0.195878705486863	FALSE	0.020996888906367
One_188	0.759226083210996	6.59361134455927	0.0774579509061475	0.0560475873427818	2.69985871904477	2.74931246755655	0.0811241316589199	0.0774579509061475	0.0560475873427818	0.123925820755037	FALSE	0.0214103635633657
One_189	0.611872203940061	5.33686329926318	0.16278387558604	0.0898182757048048	5.97398085323344	3.73965467769181	0.00487500788114258	0.16278387558604	0.0898182757048048	0.0132664148896667	TRUE	0.0729655998812352
One_19	0.756870777376329	5.79206805835144	0.15507280115727	0.0546087151797599	19.0965205760928	3.45558915555984	0.000125859117574672	0.15507280115727	0.0546087151797599	0.00208926135173955	TRUE	0.10046408597751
One_190	0.732243714566751	5.56289642211717	0.105905783414489	0.0494900921807601	30.4028948127259	2.03730620876678	0.000974538282394348	0.105905783414489	0.0494900921807601	0.00515355870315293	TRUE	0.0564156912337289
One_191	0.734051527706761	5.04034963543145	0.288719397851957	0.164128273678811	6.25055648426169	3.76946716759226	0.00406258631231827	0.288719397851957	0.164128273678811	0.0117626045554331	TRUE	0.124591124173146
One_192	0.704611462101765	5.77275537777867	0.321323565049651	0.212903063663645	11.6597433485636	3.54126076469532	0.000596750862149534	0.321323565049651	0.212903063663645	0.00404302734414802	TRUE	0.108420501386006
One_193	0.729964516376842	7.85215232907913	0.254607192744368	0.262041111313972	-0.162330318429566	3.85901422364186	0.879188970375056	0.254607192744368	0.262041111313972	0.906492975666207	FALSE	-0.00743391856960401
One_194	0.727738115364296	6.20383252378647	0.147225629331009	0.214993442234761	-1.41981987648181	3.45393252002924	0.239283772857145	0.147225629331009	0.214993442234761	0.317768850354289	FALSE	-0.067767812903752
One_195	0.757600712246049	7.56485154208185	0.131989780453528	0.216894880933115	-1.87241007854679	3.99602556012636	0.13452686331743	0.131989780453528	0.216894880933115	0.191960968286763	FALSE	-0.084905100479587
One_196	0.691320268091721	5.61151228126864	0.372456837599052	0.257473722484133	7.84261361115112	3.80006105562744	0.00175954277486138	0.372456837599052	0.257473722484133	0.00712400245431681	TRUE	0.114983115114919
One_197	0.73550357145453	5.81108000902184	0.332275850335427	0.297413078088721	1.17239363649488	3.64619738653471	0.311901357444089	0.332275850335427	0.297413078088721	0.395233781188693	FALSE	0.034862772246706
One_198	0.680786759951808	7.67532327681865	0.356733285489972	0.309392792354909	1.80763203723135	3.74675652535633	0.149771500835859	0.356733285489972	0.309392792354909	0.20892495074582	FALSE	0.047340493135063
One_199	0.754560657093898	5.65124241227182	0.0711218286918747	0.0972960843516763	-0.949955531428565	3.57264584887825	0.401867405452404	0.0711218286918747	0.0972960843516763	0.481349534874507	FALSE	-0.0261742556598016
One_2	0.693281858559605	5.73240287504612	0.359791617920546	0.19510789899989	12.8339981214865	3.8511734243926	0.000265662048313817	0.359791617920546	0.19510789899989	0.00281826089530726	TRUE	0.164683718920656
One_20	0.753115608180973	5.94816191859803	0.0319785541224334	0.0195777662179059	3.39104298060375	2.92879480741839	0.0443157106918582	0.0319785541224334	0.0195777662179059	0.0755795339881691	FALSE	0.0124007879045275
One_200	0.705153242221099	5.8255340493504	0.443985134604304	0.460620670879826	-0.839449785386621	3.35264540026181	0.456874462309	0.443985134604304	0.460620670879826	0.536611986391232	FALSE	-0.016635536275522
One_201	0.619640907851565	5.32755839463157	0.484788358554022	0.492035728161657	-1.25796233513764	3.43943459476114	0.287030915167145	0.484788358554022	0.492035728161657	0.36840565915783	FALSE	-0.007247369607635
One_202	0.730999572312888	6.84038537632889	0.1239234255079	0.170694430579012	-0.87289388195055	3.75133311532225	0.435025299787818	0.1239234255079	0.170694430579012	0.514590497136184	FALSE	-0.046771005071112
One_203	0.728513930777565	5.78836858578238	0.302246327220559	0.366024668114949	-1.28414057502507	3.98105862393012	0.268730497916702	0.302246327220559	0.366024668114949	0.351254036647027	FALSE	-0.06377834089439
One_204	0.627931983253412	5.81668358874241	0.373762354085435	0.384708768327583	-0.407879595056405	3.39813718476327	0.707723037725472	0.373762354085435	0.384708768327583	0.766369017342678	FALSE	-0.010946414242148
One_206	0.638738333144409	5.48161116298371	0.193939408145759	0.182572039812955	0.235362563829994	3.91622533068207	0.825720890046475	0.193939408145759	0.182572039812955	0.862073382061099	FALSE	0.011367368332804
One_207	0.719022516305688	7.12678137017142	0.217151589287898	0.0886255524984241	29.1672543159833	2.0255682625343	0.00109463448560466	0.217151589287898	0.0886255524984241	0.00547134401352135	TRUE	0.128526036789474
One_208	0.601443950333072	5.72749190457237	0.431144982152063	0.431159221477694	-0.000321280552574406	3.96706067565673	0.999759161068053	0.431144982152063	0.431159221477694	0.999759161068053	FALSE	-1.42393256309936e-05
One_209	0.687744268655328	5.36419310271534	0.106941017183556	0.0480917471453489	10.0737952599227	3.33750447041371	0.00130127345234863	0.106941017183556	0.0480917471453489	0.00605635887150459	TRUE	0.0588492700382071
One_21	0.74540225702093	7.04768746579091	0.268544491195263	0.202798663324979	1.17199853094789	2.32823026117593	0.347115402232997	0.268544491195263	0.202798663324979	0.42583656077707	FALSE	0.065745827870284
One_210	0.641342798170005	5.48161116298371	0.330349499986585	0.336469452426346	-0.118388117530597	3.77006498402128	0.911797200845386	0.330349499986585	0.336469452426346	0.93239220948871	FALSE	-0.00611995243976099
One_211	0.663051370342802	4.63167786053816	0.176297165641828	0.083987300978814	11.5025313850628	2.64650184601582	0.00247401998505435	0.176297165641828	0.083987300978814	0.00882477289299459	TRUE	0.092309864663014
One_212	0.666416192032375	5.21249444126803	0.00659935851935419	0.00623420648820179	0.366941248437123	2.18230512198919	0.746223095004621	0.00659935851935419	0.00623420648820179	0.799180863037207	FALSE	0.000365152031152401
One_213	0.631258934058713	4.49367479906211	0.0580359048551121	0.0253685522660486	8.17353488728116	3.97499941323694	0.00125311514584483	0.0580359048551121	0.0253685522660486	0.00600049367914159	TRUE	0.0326673525890635
One_214	0.645561229984353	5.76247804046844	0.0193838643771219	0.0218078904820726	-0.277523819366276	3.5167373826088	0.796912868700444	0.0193838643771219	0.0218078904820726	0.842595772001744	FALSE	-0.0024240261049507
One_215	0.640148422591803	5.26213302070414	0.350878389459722	0.171424460447571	16.0489445499859	3.89406413199673	0.000105694262027011	0.350878389459722	0.171424460447571	0.00200523601426593	TRUE	0.179453929012151
One_216	0.660417237357508	5.3061485516376	0.484514746247102	0.491039324527586	-1.00353013264259	2.85991781637788	0.392804269534775	0.484514746247102	0.491039324527586	0.473647763264692	FALSE	-0.00652457828048397
One_217	0.640882489053252	4.14853907981103	0.316658502651685	0.145298635031599	21.8937785511014	2.13707473826456	0.00149365882996753	0.316658502651685	0.145298635031599	0.00648084337243999	TRUE	0.171359867620086
One_218	0.752128312357172	5.48161116298371	0.392572551370658	0.424987288815258	-0.892636573656194	2.26794208401646	0.456497656421906	0.392572551370658	0.424987288815258	0.536611986391232	FALSE	-0.0324147374446
One_219	0.78510259048894	4.98900628293043	0.488768636000236	0.495419065478388	-1.33924712532275	2.36526543326637	0.294639432575551	0.488768636000236	0.495419065478388	0.376231890827242	FALSE	-0.00665042947815198
One_22	0.586793775130478	5.01698390638107	0.323281965160298	0.172911906182523	9.4675047606275	3.99883189252413	0.000695327147552934	0.323281965160298	0.172911906182523	0.00427497431458471	TRUE	0.150370058977775
One_220	0.767594113917288	7.01411961224294	0.0387435434964062	0.00875340439203046	19.4316617806273	2.52678237092097	0.000810254061071515	0.0387435434964062	0.00875340439203046	0.00453861625919466	TRUE	0.0299901391043757
One_221	0.606223658949177	4.9311602068955	0.0334802305145399	0.0113759616722667	10.758155809498	2.60725684746828	0.00313152268766498	0.0334802305145399	0.0113759616722667	0.00980816539910163	TRUE	0.0221042688422732
One_222	0.559202803525699	4.9819149535919	0.0871180317835597	0.0378811874115693	1.6844720283079	3.32525122058385	0.181684247996232	0.0871180317835597	0.0378811874115693	0.249941313541778	FALSE	0.0492368443719904
One_223	0.591326067366935	5.02199059557488	0.253942075250494	0.111708188670663	13.9435422427283	3.73392698008297	0.000234190580486669	0.253942075250494	0.111708188670663	0.0027122536995898	TRUE	0.142233886579831
One_224	0.699348105138473	6.97063775004951	0.41891654848552	0.439745493691884	-0.65574086352961	3.00372946798605	0.558739280012548	0.41891654848552	0.439745493691884	0.630957282191041	FALSE	-0.020828945206364
One_225	0.648568743417187	6.45604975170399	0.370908099716843	0.392168013287132	-0.970970012360359	3.00571441767504	0.403057743057569	0.370908099716843	0.392168013287132	0.481349534874507	FALSE	-0.021259913570289
One_226	0.658443990860838	6.54271332361719	0.332091270104929	0.310332052771077	0.670169356261654	3.45210351887903	0.544882389517598	0.332091270104929	0.310332052771077	0.618112596764838	FALSE	0.021759217333852
One_227	0.674512498766525	6.89746160132286	0.10184334909809	0.0577075921312661	8.70047851933285	3.56612062187129	0.00158695198208714	0.10184334909809	0.0577075921312661	0.00664119400907053	TRUE	0.0441357569668239
One_228	0.757909592535161	6.39695173301959	0.220252710965911	0.0935688908493061	10.2587000432232	3.72203581254278	0.000730156578458451	0.220252710965911	0.0935688908493061	0.00429911636997329	TRUE	0.126683820116605
One_229	0.178278688957472	4.40376356969583	0.421160706047882	0.18605791946253	13.3929174854249	3.18010432981768	0.000664686864056248	0.421160706047882	0.18605791946253	0.00427497431458471	TRUE	0.235102786585352
One_23	0.725626081379356	7.95098115238062	0.288426405891298	0.159899088510511	4.27885935858222	3.56502633653917	0.0164331726126427	0.288426405891298	0.159899088510511	0.0331324694781217	TRUE	0.128527317380787
One_230	0.218426523910801	7.01484150362653	0.128650114421247	0.0535355308748729	13.3425797715227	3.69928930445549	0.000290712037209988	0.128650114421247	0.0535355308748729	0.00283871753981518	TRUE	0.0751145835463741
One_231	0.206080259540269	3.96421219589011	0.0288591418345476	0.0256515419941214	1.035412278136	2.05648132245557	0.406698382221237	0.0288591418345476	0.0256515419941214	0.483378984119752	FALSE	0.0032075998404262
One_232	0.390036556839184	5.43511463631455	0.0591503644998456	0.0444442415713411	1.9064726320187	3.91116298944761	0.130887449240292	0.0591503644998456	0.0444442415713411	0.187844235509123	FALSE	0.0147061229285045
One_233	0.10937827221926	6.14498258694557	0.458174685257511	0.391125480308831	11.4137174968457	2.24037442308872	0.00497410195015761	0.458174685257511	0.391125480308831	0.0134625150607527	TRUE	0.06704920494868
One_234	0.715763932059427	7.53240646300555	0.0533868403177705	0.0152387477504656	8.000718228253	3.93533847982873	0.00141676595154174	0.0533868403177705	0.0152387477504656	0.00635630129610619	TRUE	0.0381480925673049
One_235	0.665090430868831	7.24061242637824	0.100755346131054	0.0806857963833316	0.634158163924854	3.43298648360224	0.565741319099566	0.100755346131054	0.0806857963833316	0.631702190384718	FALSE	0.0200695497477224
One_236	0.680078090525852	7.57244888322236	0.324102709473573	0.381274845426806	-1.32812587259488	3.06761907984304	0.274306846373999	0.324102709473573	0.381274845426806	0.35574169139128	FALSE	-0.057172135953233
One_237	0.664049290197585	5.35672875333923	0.402273682627248	0.1873875928231	32.785689868801	2.64979782915474	0.000156154393679078	0.402273682627248	0.1873875928231	0.00228720258977002	TRUE	0.214886089804148
One_238	NA	6.5524848717256	0.143288084464555	0.136309839251016	0.0783236966907249	3.70974273496292	0.941610940475484	0.143288084464555	0.136309839251016	0.953094000725185	FALSE	0.00697824521353899
One_239	0.568302115078239	4.66207738621532	0.302862736926747	0.216780757071228	12.3205776286125	3.53625068403235	0.000496584241468445	0.302862736926747	0.216780757071228	0.00358404278625052	TRUE	0.086081979855519
One_24	0.592197233182025	7.63982545232545	0.270845743251924	0.235495918766273	0.812001501894344	3.71979025519159	0.465544978385857	0.270845743251924	0.235495918766273	0.54237490707739	FALSE	0.035349824485651
One_240	0.696500143712443	4.8379105326934	0.192171270681915	0.140575109204634	2.75600961421553	3.18645172954515	0.0657897918877247	0.192171270681915	0.140575109204634	0.104675132140853	FALSE	0.051596161477281
One_241	0.633049182856042	6.97993921429422	0.342493041771054	0.222061939719761	4.58373291563589	3.11481116302413	0.0179597502438453	0.342493041771054	0.222061939719761	0.0352124237064368	TRUE	0.120431102051293
One_242	0.6481644238657	5.75090719755485	0.306970928621752	0.182375911499917	6.08313334949389	3.30619536563895	0.00669799832856422	0.306970928621752	0.182375911499917	0.0166780158381249	TRUE	0.124595017121835
One_243	0.735600353391282	6.67481970977843	0.336104786136157	0.199295958406995	6.36610531733729	3.310138134914	0.00579722694688461	0.336104786136157	0.199295958406995	0.0149761100754303	TRUE	0.136808827729162
One_244	0.620574726193089	6.02948966702318	0.21447005078497	0.146486878259609	4.10865941458224	3.92267974271885	0.0153472010799368	0.21447005078497	0.146486878259609	0.0314522886329569	TRUE	0.067983172525361
One_245	NA	6.38445499214468	0.341925727330569	0.320477675284743	0.981983425215554	3.78736860930879	0.384597640606487	0.341925727330569	0.320477675284743	0.468287591740906	FALSE	0.0214480520458259
One_246	0.549956843110247	5.57597874449099	0.0112626873392258	0.00869751595995394	0.973373789153508	3.37196626048247	0.394905998264569	0.0112626873392258	0.00869751595995394	0.475031852984916	FALSE	0.00256517137927186
One_247	0.505379590326521	4.71932737808571	0.413214040098932	0.307798481711525	7.10618467193581	2.57362908499699	0.00933597255628163	0.413214040098932	0.307798481711525	0.021725767911347	TRUE	0.105415558387407
One_248	0.72375937101574	7.12212047212047	0.332246153798032	0.197729837217766	11.7041652774749	3.72118584732987	0.00045308282426945	0.332246153798032	0.197729837217766	0.00336286472507364	TRUE	0.134516316580266
One_249	0.716070294077552	9.9510777084515	0.287722275314127	0.167102287867788	5.67229969208942	3.58012682257828	0.00661450771455204	0.287722275314127	0.167102287867788	0.0165528886524971	TRUE	0.120619987446339
One_25	0.420476076091314	5.57818152810583	0.0810896799373482	0.033049553661746	6.75506144429105	2.64985078575205	0.00970525129774284	0.0810896799373482	0.033049553661746	0.022480070447795	TRUE	0.0480401262756022
One_26	0.325083797024885	7.8791492049016	0.0147980611206187	0.00870038729567411	2.07168643279261	3.5990345550638	0.114768107817362	0.0147980611206187	0.00870038729567411	0.166146853758855	FALSE	0.00609767382494459
One_27	0.372794426262928	6.14907964610346	0.234874278511912	0.1497694743826	4.48282248613117	3.870122610361	0.0118234723246407	0.234874278511912	0.1497694743826	0.0256003879029177	TRUE	0.085104804129312
One_28	0.217906370655342	6.0568256974507	0.0066050230501913	0.00957857381560592	-0.53913939915075	2.11126945520949	0.64126112905438	0.0066050230501913	0.00957857381560592	0.704962565715411	FALSE	-0.00297355076541462
One_29	0.222641781694847	5.15988816750991	0.290875152657454	0.21192379263078	2.89362069714257	3.38833178016002	0.0542407686186205	0.290875152657454	0.21192379263078	0.0894433866624934	FALSE	0.078951360026674
One_3	0.75506302899162	5.07256727477316	0.356698477708784	0.194020854496166	12.6392950859194	3.74565418609035	0.00032989587735606	0.356698477708784	0.194020854496166	0.00309977635704373	TRUE	0.162677623212618
One_30	0.309156822694172	4.11454054453644	0.275591779209612	0.130090795218884	20.9224913558669	3.45415281825575	9.22742683297424e-05	0.275591779209612	0.130090795218884	0.0019678946966593	TRUE	0.145500983990728
One_31	0.185977401461466	6.03611962450635	0.0722312921721707	0.0409924443392299	5.80046398488767	3.0302274370082	0.00991758257632727	0.0722312921721707	0.0409924443392299	0.0226557620321605	TRUE	0.0312388478329408
One_32	0.0478851181629823	4.35275691602689	0.237546721349576	0.211279688882213	0.657968532984321	2.57475394597501	0.564567664147262	0.237546721349576	0.211279688882213	0.631702190384718	FALSE	0.026267032467363
One_33	0.0839061553013896	3.98072753484217	0.267641955747455	0.126908129088887	9.6821441093526	3.94446078894597	0.000681719166560758	0.267641955747455	0.126908129088887	0.00427497431458471	TRUE	0.140733826658568
One_34	0.216982100571937	3.50850558459254	0.280554471462051	0.104585036004446	15.4106986906069	3.30844869210747	0.00033995593405141	0.280554471462051	0.104585036004446	0.00313514916958522	TRUE	0.175969435457605
One_35	0.166106094790946	5.28265182492806	0.2369533749935	0.165159473360477	7.06270521678575	3.66370857818654	0.00292965898295256	0.2369533749935	0.165159473360477	0.00947383229552192	TRUE	0.071793901633023
