sample	MT	WT	t_statistic	df	p_value	mean_MT	mean_WT	padj
One_237	0.402273682627248	0.1873875928231	32.785689868801	2.64979782915474	0.000156154393679078	0.402273682627248	0.1873875928231	0.00228720258977002
One_238	0.143288084464555	0.136309839251016	0.0783236966907249	3.70974273496292	0.941610940475484	0.143288084464555	0.136309839251016	0.953094000725185
One_239	0.302862736926747	0.216780757071228	12.3205776286125	3.53625068403235	0.000496584241468445	0.302862736926747	0.216780757071228	0.00358404278625052
One_24	0.270845743251924	0.235495918766273	0.812001501894344	3.71979025519159	0.465544978385857	0.270845743251924	0.235495918766273	0.54237490707739
One_240	0.192171270681915	0.140575109204634	2.75600961421553	3.18645172954515	0.0657897918877247	0.192171270681915	0.140575109204634	0.104675132140853
One_241	0.342493041771054	0.222061939719761	4.58373291563589	3.11481116302413	0.0179597502438453	0.342493041771054	0.222061939719761	0.0352124237064368
One_242	0.306970928621752	0.182375911499917	6.08313334949389	3.30619536563895	0.00669799832856422	0.306970928621752	0.182375911499917	0.0166780158381249
One_243	0.336104786136157	0.199295958406995	6.36610531733729	3.310138134914	0.00579722694688461	0.336104786136157	0.199295958406995	0.0149761100754303
One_244	0.21447005078497	0.146486878259609	4.10865941458224	3.92267974271885	0.0153472010799368	0.21447005078497	0.146486878259609	0.0314522886329569
One_245	0.341925727330569	0.320477675284743	0.981983425215554	3.78736860930879	0.384597640606487	0.341925727330569	0.320477675284743	0.468287591740906
One_246	0.0112626873392258	0.00869751595995394	0.973373789153508	3.37196626048247	0.394905998264569	0.0112626873392258	0.00869751595995394	0.475031852984916
One_247	0.413214040098932	0.307798481711525	7.10618467193581	2.57362908499699	0.00933597255628163	0.413214040098932	0.307798481711525	0.021725767911347
One_248	0.332246153798032	0.197729837217766	11.7041652774749	3.72118584732987	0.00045308282426945	0.332246153798032	0.197729837217766	0.00336286472507364
One_249	0.287722275314127	0.167102287867788	5.67229969208942	3.58012682257828	0.00661450771455204	0.287722275314127	0.167102287867788	0.0165528886524971
One_25	0.0810896799373482	0.033049553661746	6.75506144429105	2.64985078575205	0.00970525129774284	0.0810896799373482	0.033049553661746	0.022480070447795
One_26	0.0147980611206187	0.00870038729567411	2.07168643279261	3.5990345550638	0.114768107817362	0.0147980611206187	0.00870038729567411	0.166146853758855
One_27	0.234874278511912	0.1497694743826	4.48282248613117	3.870122610361	0.0118234723246407	0.234874278511912	0.1497694743826	0.0256003879029177
One_28	0.0066050230501913	0.00957857381560592	-0.53913939915075	2.11126945520949	0.64126112905438	0.0066050230501913	0.00957857381560592	0.704962565715411
One_29	0.290875152657454	0.21192379263078	2.89362069714257	3.38833178016002	0.0542407686186205	0.290875152657454	0.21192379263078	0.0894433866624934
One_3	0.356698477708784	0.194020854496166	12.6392950859194	3.74565418609035	0.00032989587735606	0.356698477708784	0.194020854496166	0.00309977635704373
One_30	0.275591779209612	0.130090795218884	20.9224913558669	3.45415281825575	9.22742683297424e-05	0.275591779209612	0.130090795218884	0.0019678946966593
One_31	0.0722312921721707	0.0409924443392299	5.80046398488767	3.0302274370082	0.00991758257632727	0.0722312921721707	0.0409924443392299	0.0226557620321605
One_32	0.237546721349576	0.211279688882213	0.657968532984321	2.57475394597501	0.564567664147262	0.237546721349576	0.211279688882213	0.631702190384718
One_33	0.267641955747455	0.126908129088887	9.6821441093526	3.94446078894597	0.000681719166560758	0.267641955747455	0.126908129088887	0.00427497431458471
One_34	0.280554471462051	0.104585036004446	15.4106986906069	3.30844869210747	0.00033995593405141	0.280554471462051	0.104585036004446	0.00313514916958522
One_35	0.2369533749935	0.165159473360477	7.06270521678575	3.66370857818654	0.00292965898295256	0.2369533749935	0.165159473360477	0.00947383229552192
One_36	0.251637738264405	0.216176491848689	1.52684287440086	2.37894659820373	0.246774718031842	0.251637738264405	0.216176491848689	0.326686484313663
One_37	0.399252438619293	0.190988492968258	15.2111193805082	2.05561318537863	0.00382784596478259	0.399252438619293	0.190988492968258	0.0114147741943816
One_38	0.0658089333309901	0.115768843314236	-1.3029934973725	2.230494399087	0.310813002932436	0.0658089333309901	0.115768843314236	0.39485937617437
One_39	0.00241343805986773	0.00226052767876867	0.17182761871981	3.89387059445115	0.872131814242238	0.00241343805986773	0.00226052767876867	0.905661205655711
One_4	0.348046496107902	0.165758632400221	24.1005781898665	3.07376443798082	0.000132427882332378	0.348046496107902	0.165758632400221	0.00212738985166207
One_40	0.216794575854476	0.0949513073234159	34.4389484185224	2.00574772499987	0.000828222144796874	0.216794575854476	0.0949513073234159	0.00453861625919466
One_41	0.125172404098377	0.114567868262625	1.8548548918708	3.8328190012584	0.14032870761202	0.125172404098377	0.114567868262625	0.197411571725384
One_42	0.239482387277479	0.264297483213585	-0.400101719380502	3.99546261498888	0.70955013079019	0.239482387277479	0.264297483213585	0.766498839769013
One_43	0.245528436504042	0.278377651853087	-0.61526895822427	3.91759025800969	0.572317284350544	0.245528436504042	0.278377651853087	0.636191981264668
One_44	0.348877913238258	0.190788608046723	10.0051767509487	3.99933284556805	0.00056134820872852	0.348877913238258	0.190788608046723	0.0038826584437056
One_45	0.25259592584154	0.184622254265374	1.13580872947419	3.20608857929753	0.333752099180323	0.25259592584154	0.184622254265374	0.413841311552059
One_46	0.423746877376855	0.428459358228066	-0.11167317570461	3.96058511515922	0.916512912232736	0.423746877376855	0.428459358228066	0.935293914532587
One_47	0.194304409464652	0.0527563309770016	13.1126787574772	3.75351842068896	0.000284689093488502	0.194304409464652	0.0527563309770016	0.00283871753981518
One_48	0.0678754845351027	0.0300192683505197	5.92715125255851	3.45389724906353	0.00637507564359389	0.0678754845351027	0.0300192683505197	0.0161156734543643
One_49	0.103871502664105	0.0659784850911657	3.18345333601461	2.28735545841803	0.0722174905232742	0.103871502664105	0.0659784850911657	0.113095315347769
One_5	0.117422825346748	0.0403742749819158	11.5223556057652	2.12071407723802	0.00600480312898853	0.117422825346748	0.0403742749819158	0.0153353433755707
One_50	0.388848663761208	0.250542250581172	3.95638764136188	2.20780721254365	0.0495104498417097	0.388848663761208	0.250542250581172	0.0830175219568062
One_51	0.288862499805118	0.278346360719561	0.375673824205451	3.76431408829505	0.727362688237361	0.288862499805118	0.278346360719561	0.784040300307805
One_52	0.0185536723574371	0.0221929884385362	-0.277424660132805	3.99384275882292	0.795221831407542	0.0185536723574371	0.0221929884385362	0.842595772001744
One_53	0.102629317100214	0.213898518293427	-2.08558291989024	3.96747378670534	0.105925265714827	0.102629317100214	0.213898518293427	0.155607027510277
One_54	0.247872664306131	0.0460192034384819	14.7402413324775	3.88529178667114	0.000148666807405659	0.247872664306131	0.0460192034384819	0.00227879180030735
One_55	0.357042247217239	0.220664542785115	7.37051840459734	3.66157762609021	0.00253264632433046	0.357042247217239	0.220664542785115	0.00882477289299459
One_56	0.32784839308148	0.197812734065237	6.07827202777893	3.46289085948085	0.00583406697717564	0.32784839308148	0.197812734065237	0.0149761100754303
One_57	0.120804697791165	0.06660342901283	5.51402739253607	2.79956889866362	0.0140564189391045	0.120804697791165	0.06660342901283	0.0292542748453754
One_58	0.278974843564569	0.206462061063478	7.0357450059771	3.90967169750364	0.00234159373035472	0.278974843564569	0.206462061063478	0.0086378790941974
One_59	0.336973048352691	0.256544228816687	16.6250701789783	2.08577527370097	0.00299252456078892	0.336973048352691	0.256544228816687	0.00955305917482618
One_6	0.346373696108204	0.18191856600179	10.0177983064182	3.63890030286394	0.000886623904014663	0.346373696108204	0.18191856600179	0.00479933374129676
One_60	0.360647942450879	0.220533509977479	7.31317937056189	3.66236602791306	0.00260011984974444	0.360647942450879	0.220533509977479	0.00882781745531369
One_61	0.281767199837218	0.121476769425545	17.903385954853	2.51877966054866	0.00101220827564609	0.281767199837218	0.121476769425545	0.00515355870315293
One_62	0.343201351065782	0.209988303200057	7.55281410786905	3.41086558210569	0.00303831885327889	0.343201351065782	0.209988303200057	0.0095764733476765
One_63	0.096591934735041	0.0681599534163792	2.45439465499802	3.48344101009904	0.0795134335486617	0.096591934735041	0.0681599534163792	0.122974192258489
One_64	0.288558655167574	0.140379045651156	11.0438026855529	3.9293345685488	0.000420530062896567	0.288558655167574	0.140379045651156	0.00333535012049503
One_65	0.362514340653979	0.290558969947675	2.17315420531284	3.17049380014269	0.113265263817957	0.362514340653979	0.290558969947675	0.164449275164264
One_66	0.102619377666407	0.029063301992631	28.3948423153918	2.39657980210266	0.000435336863116822	0.102619377666407	0.029063301992631	0.00333535012049503
One_67	0.330898895559328	0.18330169560246	12.9158666168963	3.71328090519074	0.000320198550527106	0.330898895559328	0.18330169560246	0.00306651688774036
One_68	0.070681472300437	0.0436886512171102	18.4482910835489	2.78597687378036	0.000537329238749864	0.070681472300437	0.0436886512171102	0.00376887268869623
One_69	0.223986841525172	0.145817997843	22.6716060628979	2.42741112034273	0.000693326905414254	0.223986841525172	0.145817997843	0.00427497431458471
One_7	0.343805657323216	0.213809013542089	2.72387113675934	3.53264690498647	0.060429203737605	0.343805657323216	0.213809013542089	0.0977069592900237
