sample	mean_C3SS_ratio	delta_C3SS_ratio	t_statistic	df	p_value	p_adj
One_122	0.202187952651777	0.171036386603566	17.8505696675618	2.26322323347713	0.00175346621808057	0.006455353410267
One_123	0.233417907897054	0.202266341848842	6.42307159500128	2.02308971178834	0.0227310114533292	0.0310365733305072
One_124	0.127265760317603	0.0961141942693921	32.444265711797	3.67561013294032	1.18138918426478e-05	0.000178482559298404
One_125	0.136687455313418	0.105535889265207	41.8994273424226	2.45275624122362	0.000145313239924065	0.00109425273094334
One_126	0.0584114060768638	0.0272598400286525	11.3880889304265	2.02689094622018	0.00726502211734257	0.0153715612575637
One_127	0.145356698366173	0.114205132317962	8.15434340285195	2.1194268645191	0.0123679391274673	0.0198927694056674
One_128	0.0416185358725763	0.010466969824365	3.97449685223055	2.83434205407422	0.0316067593656081	0.0405905927770212
One_129	0.32105071731663	0.289899151268418	14.6450494720889	2.05894443832058	0.00410823058971739	0.0113650070513221
One_13	0.377040238417085	0.345888672368873	11.1565466157986	2.02382569784161	0.00761119698125499	0.0154768758571566
One_130	0.0769393304726109	0.0457877644243996	18.6232928149821	2.247306787533	0.00165068001779661	0.00621506037003724
One_131	0.160887129474764	0.129735563426552	13.9562925544239	2.28064264510892	0.00294888646153644	0.00910308429430813
One_132	0.0983710251218522	0.0672194590736408	8.0218204854068	2.35010334446515	0.00929344118007379	0.0165955218605691
One_133	0.262386529802852	0.231234963754641	13.9361060918364	2.08440141161644	0.00432456226833577	0.0115554163836714
One_134	0.139130700351198	0.107979134302987	20.147009960811	2.93153442476036	0.000308786593478209	0.00187154801169109
One_135	0.157641784658908	0.126490218610696	52.064553627104	2.14794922667402	0.000227065778499245	0.00150812695072062
One_136	0.192621394615331	0.161469828567119	9.72734829246603	2.08432814079842	0.00907115320163369	0.0163940477862252
One_137	0.0390266180292989	0.00787505198108756	2.05477782966918	3.80721706171499	0.112631608055815	0.125511007183274
One_138	0.140033320761234	0.108881754713023	5.01439303331428	2.04886873084056	0.0357314170384671	0.0447317739751087
One_139	0.101413846442836	0.0702622803946249	19.8934411442431	3.96961835883118	3.99338095121736e-05	0.000354412559420541
One_14	0.0862001453587935	0.0550485793105822	1.9224455495755	2.02795855259586	0.192723324914553	0.204229195058706
One_140	0.236561083540949	0.205409517492738	3.56813440475158	2.00688147276794	0.0700022904407889	0.0809096240676094
One_141	0.00392332531370845	-0.0272282407345029	-11.3731556298432	2.02811761756376	0.00726824325055828	0.0153715612575637
One_142	0.131457834293567	0.100306268245356	5.38792841725625	2.06676555494457	0.0304955835600553	0.0394695443472591
One_143	0.0557383763105734	0.024586810262362	6.31981308734554	3.76839418110515	0.00391268876286475	0.0111120360865359
One_144	0.161425301319844	0.130273735271632	9.78236164059237	2.13248225250413	0.00829753918105747	0.015766504303571
One_145	0.477923565748409	0.446771999700198	58.9409945997151	2.43455338213319	6.68534974385689e-05	0.000553769803782813
One_146	0.195898566024967	0.164746999976756	7.41123077055873	2.04660288945828	0.0166263489462292	0.0240912403098423
One_147	0.479318977038554	0.448167410990343	71.4609728138314	2.6579310314925	1.93037955773173e-05	0.000218045145498334
One_148	0.166705049807339	0.135553483759127	6.6044227964203	2.05477337428336	0.0206858846101879	0.0287979962220262
One_149	0.409557373828176	0.378405807779965	23.4561663112842	2.08938803670686	0.00145083812471477	0.00563333240611908
One_15	0.147543125420902	0.116391559372691	29.7177895631843	3.75051912344985	1.36586010965092e-05	0.000178640124867502
One_150	0.190816054401225	0.159664488353014	8.24522319902622	2.06163427555227	0.0131457573208183	0.0206650490564616
One_151	0.261088669755653	0.229937103707442	6.08338871606091	2.0159990649971	0.0254826407579721	0.0343238047004922
One_152	0.189366187064645	0.158214621016433	10.2192014749104	2.09723341579826	0.00802435051353188	0.0154768758571566
One_153	0.134836995976135	0.103685429927924	8.41162646050652	2.15543292123281	0.0110042193818251	0.0182912944239701
One_154	0.00862988988254345	-0.0225216761656679	-8.54215643417312	2.84396114975496	0.00411972843276871	0.0113650070513221
One_155	0.0991211918832105	0.0679696258349992	2.46862046809797	2.03025671932946	0.130444400219261	0.143065549292963
One_156	0.165568544933254	0.134416978885043	51.686153970134	2.72739685566392	3.67911205379457e-05	0.000341183530873118
One_157	0.0637095513602275	0.0325579853120161	5.39997597916286	2.71779443998345	0.0159837906679137	0.0236931928522151
One_158	0.126168789002178	0.0950172229539667	18.4511367892023	3.01713763091827	0.000335625147024248	0.001997251880186
One_159	0.129961703556661	0.0988101375084497	5.12704201116738	2.06223389943225	0.0337631889147896	0.0428248624979739
One_16	0.0496759932966536	0.0185244272484422	5.7570850124831	3.96081612473912	0.00465315486267517	0.0122360738981458
One_160	0.0696675702003047	0.0385160041520934	5.71392764034273	2.56129163752569	0.0161337812575435	0.0236931928522151
One_161	0.143675931153208	0.112524365104996	2.65778062294708	2.01274138960712	0.116427819795277	0.129451065857389
One_162	0.126636276565324	0.0954847105171125	3.50809169306193	2.03096652406123	0.0709354082546518	0.0817979069665011
One_163	0.469876661870367	0.438725095822155	47.1988681644959	2.2806811192122	0.000184845720275047	0.00127594893023192
One_164	0.0274859319910109	-0.00366563405720047	-1.53307020978525	2.0179005161398	0.263908493590856	0.273825722995105
One_165	0.108506665077378	0.0773550990291671	7.14161146191005	2.20341297034339	0.0145816156100418	0.0222986552559717
One_166	0.120443621929501	0.0892920558812898	13.0310600776738	2.54145456592534	0.00214938579244311	0.00726697101254575
One_167	0.0104745197936723	-0.020677046254539	-7.8243626812624	2.8635005231674	0.00512176985837478	0.0130539467672424
One_168	0.239627134240885	0.208475568192673	7.23222511589864	2.02758625657589	0.0179071447584766	0.0257966694056894
One_169	0.21358024691358	0.182428680865369	5.7024333387807	2.02236853019953	0.0286676111668085	0.037893092419957
One_17	0.0246695295610435	-0.00648203648716785	-1.64967386096304	3.74175622659468	0.179248748115411	0.191584145835181
One_170	0.0390205456954371	0.00786897964722574	1.78902876803969	3.42048245008742	0.160146751841032	0.172279081525958
One_171	0.492884953708851	0.46173338766064	150.179268470145	3.83987045733759	2.21633807425854e-08	4.1080949572356e-06
One_172	0.456673868420492	0.42552230237228	74.2986236773542	2.80435208728402	1.04915509452087e-05	0.000168203252250603
